Customer ID,Total_Orders,First_Order_Date,Last_Order_Date,Total_Sales,Avg_Order_Value,Sales_Variance,Min_Order_Value,Max_Order_Value,Total_Profit,Avg_Profit,Total_Quantity,Avg_Quantity,Avg_Discount,Max_Discount,Category_<lambda>,Region_<lambda>,Order_Frequency,Profit_Margin
Customer-0162,3,2023-03-02,2034-11-24,6431.06,584.6418181818182,359.6379234679842,30.73,995.46,509.29999999999995,46.3,63,5.7272727272727275,0.1,0.15,Technology,East,0.020998600093327113,0.07919378764931441
Customer-0163,2,2026-02-26,2031-05-22,3214.85,459.2642857142857,346.7348448433924,82.35,885.63,339.95,48.56428571428571,44,6.285714285714286,0.1142857142857143,0.2,Office Supplies,East,0.03138075313807531,0.10574365833553664
Customer-0164,3,2022-03-01,2024-08-10,5401.91,415.53153846153845,263.62839935681416,12.05,916.58,1214.74,93.44153846153846,60,4.615384615384615,0.09615384615384616,0.2,Furniture,Central,0.10067114093959731,0.22487231368164223
Customer-0165,2,2025-03-28,2032-09-14,5322.93,665.36625,370.8520680401323,28.87,992.0,582.95,72.86875,38,4.75,0.09375,0.2,Technology,East,0.021994134897360705,0.10951675111263909
Customer-0167,3,2020-07-13,2028-08-07,5375.48,447.95666666666665,301.5353069432058,17.97,874.61,908.11,75.67583333333333,55,4.583333333333333,0.09583333333333333,0.2,Technology,West,0.030529172320217093,0.1689356113314532
Customer-0168,1,2028-07-28,2028-07-28,2439.74,609.935,380.07168293187357,86.0,962.73,272.69,68.1725,22,5.5,0.0875,0.2,Office Supplies,Central,30.0,0.11177010665070869
Customer-0169,1,2023-07-05,2023-07-05,2225.79,445.158,232.74845256198805,166.85,790.01,247.62,49.524,22,4.4,0.16,0.2,Office Supplies,East,30.0,0.11125038750286416
Customer-0172,3,2019-06-04,2031-07-29,6147.91,558.9009090909091,287.7759387598117,12.7,934.53,616.35,56.03181818181818,47,4.2727272727272725,0.11818181818181818,0.2,Furniture,South,0.020274836674926786,0.10025358211164445
Customer-0173,4,2024-05-12,2033-05-31,9607.23,739.0176923076923,203.38604422599266,338.17,990.88,649.82,49.98615384615385,65,5.0,0.08076923076923077,0.2,Furniture,East,0.03628666465074085,0.06763864298033877
Customer-0174,2,2020-11-17,2030-01-27,2649.75,529.95,335.6969042901647,269.66,949.87,375.13,75.026,25,5.0,0.1,0.15,Office Supplies,East,0.017862459065197976,0.14157184640060383
Customer-0175,1,2024-06-21,2024-06-21,1468.95,489.65000000000003,142.40932097303184,325.51,580.32,7.309999999999995,2.436666666666665,12,4.0,0.09999999999999999,0.15,Technology,Central,30.0,0.004976343646822557
Customer-0176,1,2024-08-12,2024-08-12,2454.37,818.1233333333333,160.4172703711584,635.48,936.18,420.40999999999997,140.13666666666666,12,4.0,0.08333333333333333,0.15,Office Supplies,Central,30.0,0.17129039223914894
Customer-0177,1,2024-10-07,2024-10-07,1181.6100000000001,590.8050000000001,294.616040381375,382.48,799.13,29.45,14.725,9,4.5,0.1,0.2,Furniture,East,30.0,0.02492362116095835
Customer-0178,3,2021-01-20,2031-07-03,4429.97,492.2188888888889,276.63501642256193,226.61,973.34,913.94,101.5488888888889,45,5.0,0.07222222222222223,0.2,Office Supplies,Central,0.023578726748755566,0.2063083948649765
Customer-0179,1,2031-10-10,2031-10-10,2870.17,574.034,283.5575620222462,219.42,880.73,192.73,38.546,35,7.0,0.1,0.2,Furniture,Central,30.0,0.06714933261792855
Customer-0180,1,2025-11-07,2025-11-07,1277.8,638.9,499.16081897520763,285.94,991.86,316.21000000000004,158.10500000000002,10,5.0,0.15000000000000002,0.2,Office Supplies,East,30.0,0.24746439192361877
Customer-0182,2,2030-08-14,2030-09-29,2820.37,564.074,231.02349843684732,312.96,834.91,173.98,34.796,19,3.8,0.08,0.2,Furniture,East,1.2765957446808511,0.061686941784233985
Customer-0183,6,2021-09-11,2033-09-02,10073.86,530.2031578947368,212.1678182229192,141.32,923.95,1456.04,76.63368421052631,94,4.947368421052632,0.10789473684210528,0.2,Office Supplies,West,0.04114285714285714,0.1445364537525834
Customer-0184,1,2034-09-18,2034-09-18,3139.3900000000003,627.878,380.2732482307952,214.01,968.39,665.96,133.192,23,4.6,0.13999999999999999,0.2,Furniture,West,30.0,0.2121303820168886
Customer-0185,1,2026-05-17,2026-05-17,1304.91,326.2275,131.85990479166392,199.38,472.91,326.09000000000003,81.52250000000001,23,5.75,0.0625,0.15,Furniture,South,30.0,0.2498946287483428
Customer-0186,2,2024-06-17,2028-04-08,3999.92,444.43555555555554,325.7585041142867,138.49,989.75,690.93,76.77,39,4.333333333333333,0.12222222222222223,0.2,Office Supplies,East,0.04310344827586207,0.17273595471909436
Customer-0188,3,2022-06-08,2029-04-14,6156.15,559.65,264.0177931882622,130.17,869.89,735.6800000000001,66.88000000000001,51,4.636363636363637,0.1,0.2,Technology,Central,0.03595685177786656,0.11950326096667561
Customer-0190,4,2019-12-24,2032-04-05,6837.82,488.4157142857143,317.26264100933753,98.64,999.6,752.4,53.74285714285714,86,6.142857142857143,0.10714285714285714,0.2,Furniture,East,0.026743926899933143,0.11003506965670345
Customer-0191,2,2022-10-21,2029-07-12,3655.9,731.1800000000001,75.06068478238124,624.11,801.69,576.0600000000001,115.21200000000002,22,4.4,0.14,0.2,Furniture,Central,0.02442002442002442,0.15756995541453542
Customer-0192,1,2024-10-23,2024-10-23,2191.56,438.312,261.91888461888345,20.29,651.75,205.63,41.126,21,4.2,0.06,0.15,Technology,West,30.0,0.09382814068517403
Customer-0193,1,2029-04-01,2029-04-01,2063.49,412.698,346.743060305466,12.67,939.72,341.1,68.22,22,4.4,0.12000000000000002,0.2,Furniture,South,30.0,0.1653024729947807
Customer-0194,1,2023-12-29,2023-12-29,2397.13,599.2825,349.34900909882845,134.45,980.3,146.63,36.6575,22,5.5,0.025,0.05,Office Supplies,Central,30.0,0.06116898124006624
Customer-0196,3,2022-03-28,2033-07-03,6425.01,494.2315384615385,301.6372094046686,68.56,975.06,653.39,50.26076923076923,74,5.6923076923076925,0.08846153846153845,0.15,Furniture,East,0.021865889212827987,0.1016947833544228
Customer-0198,3,2027-09-22,2035-05-14,5205.33,473.21181818181816,276.7303056702747,11.12,826.88,898.9599999999999,81.72363636363636,58,5.2727272727272725,0.1,0.15,Office Supplies,South,0.032234957020057305,0.17269990567360763
Customer-0199,1,2033-04-04,2033-04-04,1586.65,528.8833333333333,255.48247539377985,344.05,820.42,22.33,7.4433333333333325,7,2.3333333333333335,0.08333333333333333,0.15,Furniture,West,30.0,0.01407367724450887
Customer-0200,2,2023-09-16,2028-10-19,4028.09,671.3483333333334,326.7091927336399,85.24,944.45,548.79,91.46499999999999,27,4.5,0.11666666666666668,0.2,Technology,West,0.032240730789897906,0.13624074933777547
Customer-0201,2,2022-05-30,2033-03-09,6503.650000000001,722.6277777777779,214.74655036680898,222.57,933.59,619.64,68.8488888888889,46,5.111111111111111,0.1,0.2,Furniture,East,0.015240030480060958,0.09527572978250673
Customer-0202,3,2020-04-03,2034-11-06,5101.66,463.7872727272727,355.4157538177201,37.38,968.55,872.47,79.31545454545454,67,6.090909090909091,0.1409090909090909,0.2,Furniture,Central,0.016882386043894203,0.17101688470027404
Customer-0203,3,2019-04-28,2028-01-14,5327.95,484.35909090909087,324.4353296869669,75.69,985.44,903.95,82.17727272727274,51,4.636363636363637,0.07272727272727274,0.15,Furniture,West,0.028266331658291455,0.16966187745755873
Customer-0204,1,2028-10-01,2028-10-01,2113.86,704.62,180.26391014287913,504.18,853.45,243.61,81.20333333333333,10,3.3333333333333335,0.09999999999999999,0.15,Technology,West,30.0,0.11524415051138676
Customer-0205,1,2028-01-07,2028-01-07,3449.36,689.8720000000001,388.81217434643173,49.32,984.96,456.02,91.204,16,3.2,0.12,0.2,Office Supplies,East,30.0,0.1322042349885196
Customer-0206,2,2023-10-24,2025-07-14,3771.0299999999997,419.00333333333333,303.7964415114173,38.16,882.29,602.58,66.95333333333333,46,5.111111111111111,0.11666666666666667,0.2,Furniture,Central,0.09523809523809523,0.15979188709715916
Customer-0207,1,2019-01-03,2019-01-03,609.83,304.915,174.47859825778065,181.54,428.29,307.62,153.81,8,4.0,0.175,0.2,Furniture,Central,30.0,0.5044356623977174
Customer-0208,1,2025-09-10,2025-09-10,2135.29,533.8225,284.63391709059084,296.75,947.09,454.69,113.6725,23,5.75,0.1125,0.15,Office Supplies,East,30.0,0.21294063101499094
Customer-0209,2,2021-05-01,2024-11-06,3430.09,428.76125,307.32566502641555,14.0,825.07,574.09,71.76125,41,5.125,0.11875000000000001,0.2,Office Supplies,East,0.04665629860031104,0.1673687862417604
Customer-0210,3,2020-02-14,2030-08-26,4531.61,411.96454545454543,260.3644243119108,35.42,761.89,737.73,67.06636363636363,39,3.5454545454545454,0.09545454545454546,0.2,Furniture,South,0.02339485313231089,0.16279644541344027
Customer-0211,4,2020-05-07,2033-03-25,8944.09,596.2726666666666,255.93446902525287,165.17,946.19,1344.47,89.63133333333333,86,5.733333333333333,0.11666666666666667,0.2,Furniture,Central,0.0254993625159371,0.1503193729043424
Customer-0213,5,2021-12-18,2028-12-15,11019.06,524.7171428571428,298.63827069119685,38.86,990.94,1725.44,82.16380952380953,110,5.238095238095238,0.09285714285714286,0.2,Furniture,Central,0.05870841487279843,0.1565868594961821
Customer-0214,2,2028-07-04,2028-08-12,3116.94,389.6175,188.25354329808968,12.03,608.74,260.74,32.5925,24,3.0,0.125,0.2,Technology,South,1.5,0.08365255667417403
Customer-0216,2,2021-01-02,2023-09-19,1446.99,206.71285714285713,135.90809023187762,40.76,421.28,450.02,64.28857142857143,36,5.142857142857143,0.09285714285714286,0.2,Technology,East,0.060544904137235116,0.3110042225585526
Customer-0217,2,2021-07-07,2026-06-22,2022.87,288.9814285714286,182.58623336463708,36.28,499.88,556.62,79.51714285714286,26,3.7142857142857144,0.14285714285714285,0.2,Technology,Central,0.033112582781456956,0.2751635053167035
Customer-0218,3,2019-09-02,2028-01-18,3471.2200000000003,433.90250000000003,267.49616791647685,32.38,709.31,741.25,92.65625,50,6.25,0.0625,0.1,Furniture,Central,0.02940215615811826,0.21354163665800496
Customer-0219,1,2027-08-27,2027-08-27,1080.05,540.025,226.06910901315112,380.17,699.88,106.45,53.225,12,6.0,0.07500000000000001,0.1,Office Supplies,Central,30.0,0.09856025184019258
Customer-0220,6,2019-10-13,2028-08-11,11451.1,545.2904761904762,297.98309075308606,45.82,909.32,1245.3,59.3,95,4.523809523809524,0.08571428571428572,0.2,Technology,East,0.05579665220086795,0.10874937778903336
Customer-0221,3,2025-01-09,2032-10-03,4034.49,403.44899999999996,302.45284155642435,11.84,928.56,924.82,92.482,41,4.1,0.095,0.2,Furniture,West,0.03185840707964602,0.22922847745316016
Customer-0222,2,2025-07-25,2033-02-06,3694.97,527.8528571428571,269.4367773531969,153.79,931.28,901.75,128.82142857142858,37,5.285714285714286,0.08571428571428572,0.15,Furniture,West,0.02178649237472767,0.24404798956419133
Customer-0223,3,2026-07-29,2033-02-03,6855.450000000001,685.5450000000001,191.789105081018,355.54,991.98,513.01,51.301,40,4.0,0.125,0.2,Furniture,East,0.03778337531486146,0.074832432590129
Customer-0224,1,2024-03-23,2024-03-23,1659.92,829.96,214.16850188578147,678.52,981.4,376.53999999999996,188.26999999999998,7,3.5,0.125,0.2,Furniture,Central,30.0,0.22684225745819073
Customer-0226,3,2019-08-21,2033-07-21,4781.74,531.3044444444445,238.9910292307596,265.41,967.32,518.67,57.629999999999995,39,4.333333333333333,0.12222222222222223,0.2,Technology,Central,0.01770259638080252,0.10846888371178692
Customer-0227,5,2019-02-23,2030-09-18,9533.73,501.7752631578947,307.47397932125756,39.07,934.05,1153.18,60.69368421052632,71,3.736842105263158,0.1131578947368421,0.2,Technology,West,0.035494557501183154,0.12095790419909103
Customer-0228,2,2025-07-21,2030-05-13,3229.0299999999997,461.28999999999996,281.6886533036075,185.19,808.14,440.57,62.93857142857143,32,4.571428571428571,0.09285714285714286,0.2,Furniture,Central,0.034129692832764506,0.13644035515309552
Customer-0229,2,2033-04-22,2034-09-11,4059.65,811.9300000000001,171.41803099440855,551.81,961.94,96.56,19.312,21,4.2,0.12000000000000002,0.2,Office Supplies,Central,0.11811023622047244,0.02378530168856921
Customer-0230,1,2027-11-26,2027-11-26,435.37,217.685,161.65168124705664,103.38,331.99,-22.589999999999996,-11.294999999999998,5,2.5,0.1,0.2,Furniture,East,30.0,-0.05188690079702321
Customer-0231,3,2023-05-01,2028-12-22,5324.85,484.07727272727277,216.63833710084228,180.11,817.92,732.8100000000001,66.61909090909091,51,4.636363636363637,0.10454545454545455,0.2,Office Supplies,West,0.04362578768783325,0.1376207780500859
Customer-0232,3,2032-01-30,2033-01-13,5102.99,425.24916666666667,201.3961171630013,164.73,794.59,700.6899999999999,58.390833333333326,46,3.8333333333333335,0.09166666666666667,0.15,Technology,Central,0.2571428571428572,0.13730969490435999
Customer-0233,2,2032-04-16,2034-11-15,3263.09,543.8483333333334,318.26341312922955,286.8,962.26,328.66999999999996,54.77833333333333,22,3.6666666666666665,0.08333333333333333,0.15,Furniture,East,0.0635593220338983,0.10072354731251665
Customer-0234,1,2026-03-06,2026-03-06,1271.27,635.635,365.736840433118,377.02,894.25,69.34,34.67,8,4.0,0.075,0.15,Technology,South,30.0,0.054543881315534865
Customer-0235,2,2019-11-03,2032-10-21,3116.98,779.245,280.8580166204982,361.84,960.95,293.86,73.465,19,4.75,0.1,0.2,Furniture,Central,0.01266624445851805,0.09427715288516449
Customer-0236,1,2035-05-03,2035-05-03,2934.42,586.884,346.573031307977,171.5,950.55,339.95,67.99,41,8.2,0.14,0.2,Furniture,Central,30.0,0.11584912861826187
Customer-0237,2,2020-09-08,2021-12-18,4860.05,607.50625,267.30595509039017,150.87,961.31,653.27,81.65875,27,3.375,0.1,0.15,Office Supplies,West,0.1284796573875803,0.13441631258937664
Customer-0238,3,2025-01-23,2035-01-08,4475.81,406.8918181818182,272.2565244697795,116.28,876.72,1040.76,94.61454545454545,56,5.090909090909091,0.05454545454545456,0.2,Furniture,South,0.024738867509620673,0.23252997781407161
Customer-0239,1,2024-11-26,2024-11-26,1914.3999999999999,478.59999999999997,485.08060876518243,15.51,897.54,506.31,126.5775,24,6.0,0.075,0.15,Technology,East,30.0,0.2644745089845383
Customer-0240,1,2034-11-09,2034-11-09,1619.96,539.9866666666667,428.0496691195233,126.14,980.95,26.909999999999997,8.969999999999999,13,4.333333333333333,0.05000000000000001,0.1,Furniture,East,30.0,0.016611521272130173
Customer-0241,1,2023-12-22,2023-12-22,1119.27,373.09,142.34048861796143,213.48,486.87,243.91,81.30333333333333,15,5.0,0.09999999999999999,0.15,Furniture,Central,30.0,0.21791882208939756
Customer-0242,4,2022-09-20,2035-05-26,8105.35,578.9535714285714,273.24946211804735,69.52,901.77,1235.21,88.22928571428572,58,4.142857142857143,0.1142857142857143,0.2,Furniture,East,0.025906735751295335,0.15239440616383007
Customer-0243,1,2031-10-28,2031-10-28,3151.73,630.346,162.8657362062383,403.76,780.29,312.54,62.508,22,4.4,0.12000000000000002,0.2,Furniture,Central,30.0,0.09916458579891045
Customer-0244,1,2022-03-13,2022-03-13,1782.7800000000002,445.69500000000005,161.03786024824515,237.7,594.59,391.51,97.8775,20,5.0,0.07500000000000001,0.1,Technology,Central,30.0,0.21960645733068576
Customer-0246,2,2029-09-30,2030-04-10,2006.24,401.248,304.8904547046365,123.14,777.74,265.52,53.104,26,5.2,0.12000000000000002,0.2,Office Supplies,East,0.31088082901554404,0.1323470771193875
Customer-0247,1,2021-07-23,2021-07-23,2592.83,518.566,153.5273284467622,357.3,749.63,166.64000000000001,33.328,30,6.0,0.09,0.2,Technology,Central,30.0,0.06426954331753336
Customer-0248,2,2021-03-17,2028-03-02,4855.33,485.533,324.7593124847316,53.71,950.34,1146.81,114.681,40,4.0,0.08,0.2,Furniture,South,0.023594180102241447,0.23619609789653845
Customer-0250,3,2021-07-24,2034-04-10,7371.29,567.0223076923077,268.6686064390431,114.37,963.94,1000.6,76.96923076923078,63,4.846153846153846,0.13846153846153847,0.2,Office Supplies,Central,0.01937984496124031,0.1357428618328678
Customer-0251,3,2024-07-23,2028-01-28,5220.66,522.066,362.63848013015814,94.55,991.97,802.74,80.274,62,6.2,0.14500000000000002,0.2,Office Supplies,West,0.07003891050583658,0.1537621680017469
Customer-0253,2,2020-05-25,2028-07-18,5948.0599999999995,660.8955555555555,229.77120577386927,204.74,937.89,789.68,87.74222222222221,45,5.0,0.10555555555555557,0.2,Furniture,South,0.020154517971111858,0.13276261503750802
Customer-0254,4,2020-07-28,2035-04-16,7860.66,436.7033333333333,271.2410623087016,50.2,984.82,1110.43,61.69055555555556,95,5.277777777777778,0.08333333333333333,0.2,Furniture,Central,0.02232142857142857,0.141264219543906
Customer-0255,1,2024-06-08,2024-06-08,1878.52,469.63,219.50714172132686,187.36,655.15,52.89,13.2225,19,4.75,0.175,0.2,Furniture,West,30.0,0.028155143410770182
Customer-0256,1,2027-01-07,2027-01-07,3389.09,847.2725,118.54452451153814,742.79,996.92,309.68,77.42,26,6.5,0.1125,0.15,Furniture,Central,30.0,0.09137556099129855
Customer-0257,1,2033-06-12,2033-06-12,2862.89,572.578,279.71508168134227,154.06,899.68,365.84999999999997,73.16999999999999,15,3.0,0.09,0.2,Technology,South,30.0,0.127790449510809
Customer-0258,1,2029-06-01,2029-06-01,2182.31,436.462,338.3934651703546,31.43,721.44,445.88,89.176,18,3.6,0.09,0.2,Office Supplies,West,30.0,0.20431561052279465
Customer-0259,2,2022-09-03,2031-08-17,4706.1900000000005,522.9100000000001,263.2532695428492,20.68,944.67,759.1700000000001,84.35222222222222,45,5.0,0.10555555555555556,0.2,Furniture,Central,0.018343014368694587,0.16131307915745008
Customer-0260,5,2021-04-06,2032-12-16,8441.64,562.776,257.94707723540057,195.7,945.6,946.81,63.120666666666665,89,5.933333333333334,0.10666666666666667,0.2,Furniture,East,0.03510414228879008,0.1121594855975853
Customer-0261,4,2022-01-23,2035-05-12,6367.36,397.96,206.30333873530338,10.97,756.37,1858.07,116.129375,82,5.125,0.128125,0.2,Office Supplies,South,0.02470152326060107,0.2918116770529702
Customer-0262,3,2019-05-24,2028-06-15,5360.91,446.7425,301.9938539448354,13.8,916.32,839.34,69.94500000000001,64,5.333333333333333,0.11666666666666665,0.2,Office Supplies,Central,0.02718212020537602,0.1565667022949462
Customer-0263,3,2022-02-13,2031-03-27,4579.72,381.6433333333334,266.25936911670215,39.0,947.33,1074.26,89.52166666666666,68,5.666666666666667,0.12083333333333335,0.2,Office Supplies,Central,0.02702702702702703,0.2345689256111727
Customer-0264,1,2029-12-14,2029-12-14,1395.42,697.71,293.4917405992884,490.18,905.24,212.75,106.375,12,6.0,0.1,0.2,Technology,Central,30.0,0.15246305771738974
Customer-0265,2,2019-12-29,2028-10-27,3428.0699999999997,428.50874999999996,228.79554150485535,201.39,832.18,550.1600000000001,68.77000000000001,34,4.25,0.1,0.2,Technology,East,0.018598884066955982,0.16048680452849567
Customer-0266,2,2024-01-31,2028-04-08,4124.07,515.50875,340.0096720236689,53.21,960.48,496.3,62.0375,42,5.25,0.13125,0.2,Office Supplies,Central,0.0392156862745098,0.1203422832299161
Customer-0267,1,2025-03-05,2025-03-05,1616.04,538.68,400.7033880565524,203.74,982.6,151.67000000000002,50.55666666666667,14,4.666666666666667,0.05000000000000001,0.1,Technology,Central,30.0,0.09385287492883841
Customer-0268,6,2024-10-21,2033-01-23,13509.07,614.0486363636363,271.5314728630823,142.31,993.48,1437.3899999999999,65.33590909090908,122,5.545454545454546,0.10227272727272728,0.2,Office Supplies,East,0.05966191581040769,0.10640184705534873
Customer-0269,1,2027-01-09,2027-01-09,3119.84,623.9680000000001,363.23179440957534,55.32,959.39,372.99,74.598,21,4.2,0.1,0.2,Office Supplies,Central,30.0,0.11955420790809784
Customer-0270,3,2019-12-04,2030-04-26,2580.72,215.05999999999997,129.3334703217019,70.25,535.47,604.54,50.37833333333333,66,5.5,0.09999999999999999,0.2,Furniture,Central,0.0237029233605478,0.23425245667875633
Customer-0272,1,2024-01-03,2024-01-03,905.23,452.615,42.60318356648949,422.49,482.74,268.56,134.28,17,8.5,0.075,0.15,Office Supplies,West,30.0,0.29667598289937364
Customer-0273,3,2020-01-11,2030-07-08,5981.12,598.112,314.2039620586178,119.87,990.87,1155.06,115.506,46,4.6,0.095,0.2,Office Supplies,Central,0.02348643006263048,0.19311767695682414
Customer-0275,1,2021-03-06,2021-03-06,581.35,290.675,214.82611119228497,138.77,442.58,150.99,75.495,14,7.0,0.15,0.15,Furniture,South,30.0,0.2597230583985551
Customer-0276,3,2029-08-20,2032-12-07,5986.49,498.87416666666667,243.81666437410544,56.7,934.61,881.1,73.425,61,5.083333333333333,0.125,0.2,Technology,East,0.07462686567164178,0.1471814034601244
Customer-0277,5,2020-06-21,2035-01-01,7652.09,588.6223076923077,248.55660623400075,106.96,879.4,476.98,36.690769230769234,59,4.538461538461538,0.11153846153846156,0.2,Technology,West,0.02825923134890731,0.06233329717763383
Customer-0278,1,2024-01-03,2024-01-03,1087.43,362.4766666666667,379.83593462616636,53.06,786.39,423.45,141.15,11,3.6666666666666665,0.16666666666666666,0.2,Furniture,East,30.0,0.38940437545405215
Customer-0279,4,2020-05-03,2033-08-01,5470.89,455.9075,306.5475211899899,16.02,961.69,809.26,67.43833333333333,79,6.583333333333333,0.11666666666666665,0.2,Technology,West,0.024798512089274645,0.14792108779375931
Customer-0280,1,2033-07-14,2033-07-14,3197.87,639.574,287.6438868288356,210.12,999.49,565.26,113.05199999999999,28,5.6,0.1,0.15,Technology,West,30.0,0.17676140681140884
Customer-0281,2,2019-11-17,2021-08-12,2682.31,536.462,217.85603496345928,371.87,854.55,408.44,81.688,23,4.6,0.06,0.15,Furniture,East,0.09448818897637795,0.1522717359291059
Customer-0282,1,2031-04-21,2031-04-21,2458.24,614.56,355.2491928210393,140.25,915.93,323.62,80.905,27,6.75,0.175,0.2,Furniture,East,30.0,0.13164703202291073
Customer-0283,3,2019-08-13,2034-05-28,4328.26,541.0325,323.39319591526,15.43,991.77,572.41,71.55125,33,4.125,0.10625000000000001,0.2,Furniture,Central,0.016657412548584122,0.13224944897025592
Customer-0284,3,2024-10-29,2034-05-20,4981.6900000000005,553.5211111111112,274.2619972965834,176.34,805.14,426.39,47.376666666666665,42,4.666666666666667,0.09444444444444446,0.2,Furniture,West,0.025780578630764824,0.08559143583803888
Customer-0286,2,2023-09-01,2035-05-25,2529.2,505.84,323.6641934938123,130.25,896.42,559.51,111.902,36,7.2,0.13,0.2,Technology,South,0.014002333722287048,0.22122014866360906
Customer-0287,4,2028-02-25,2034-10-06,8509.34,531.83375,316.01305234383386,29.25,999.37,1094.43,68.401875,80,5.0,0.134375,0.2,Furniture,South,0.04966887417218543,0.12861514524040643
Customer-0288,4,2022-12-31,2027-12-28,6093.78,507.815,291.0263759524212,78.04,930.64,1218.73,101.56083333333333,65,5.416666666666667,0.06666666666666667,0.15,Furniture,Central,0.06578947368421052,0.19999573335433837
Customer-0289,3,2021-08-21,2035-01-10,5950.55,540.959090909091,297.01943954746616,80.91,985.55,194.83,17.711818181818185,46,4.181818181818182,0.11818181818181818,0.2,Office Supplies,West,0.018401144960130855,0.03274151128887246
Customer-0291,3,2025-01-14,2030-03-14,4157.0,519.625,295.305582018743,145.6,994.87,714.78,89.3475,49,6.125,0.09375,0.2,Furniture,Central,0.04772004241781548,0.1719461149867693
Customer-0293,4,2021-10-25,2035-03-17,9149.24,571.8275,254.87670202145455,66.44,934.26,951.64,59.4775,86,5.375,0.11875000000000001,0.2,Office Supplies,West,0.024529844644317254,0.10401301091675375
Customer-0294,3,2023-03-10,2033-12-04,3526.56,503.7942857142857,189.4444379281291,300.85,860.74,785.02,112.14571428571428,37,5.285714285714286,0.05714285714285715,0.15,Technology,South,0.022941626306398167,0.2226021959076267
Customer-0295,2,2025-01-12,2033-07-17,5020.59,502.059,257.2334370631729,90.67,867.43,359.83,35.983,55,5.5,0.125,0.2,Office Supplies,East,0.01929880990672242,0.07167085940098673
Customer-0296,1,2024-04-11,2024-04-11,2034.78,508.695,303.0838947112389,118.97,778.96,249.42000000000002,62.355000000000004,17,4.25,0.07500000000000001,0.1,Furniture,Central,30.0,0.12257836227995166
Customer-0297,1,2021-07-27,2021-07-27,658.52,329.26,195.78372557493128,190.82,467.7,-46.45,-23.225,12,6.0,0.125,0.2,Office Supplies,Central,30.0,-0.07053696167162729
Customer-0298,2,2027-10-08,2033-11-25,1376.1599999999999,344.03999999999996,143.59350426348215,168.03,476.32,125.60999999999999,31.402499999999996,13,3.25,0.075,0.15,Technology,South,0.02677376171352075,0.09127572375305197
Customer-0300,1,2021-08-14,2021-08-14,1477.0,492.3333333333333,311.74416519533025,148.04,755.48,294.71,98.23666666666666,15,5.0,0.09999999999999999,0.15,Furniture,South,30.0,0.199532836831415
Customer-0301,3,2021-06-04,2033-11-12,5307.45,530.745,246.1669567703097,82.13,955.01,1003.6899999999999,100.369,47,4.7,0.10500000000000001,0.2,Technology,West,0.019801980198019802,0.18910964775928177
Customer-0302,6,2019-01-06,2032-02-21,15514.31,646.4295833333333,263.99042270966487,60.73,980.71,1906.6100000000001,79.44208333333334,118,4.916666666666667,0.09791666666666667,0.2,Office Supplies,South,0.03753910323253389,0.12289363819596232
Customer-0303,4,2021-12-02,2035-04-26,6234.35,479.56538461538463,287.69868533517797,71.58,871.21,1349.54,103.81076923076922,68,5.230769230769231,0.08846153846153845,0.15,Technology,Central,0.024519820187985288,0.21646843696616325
Customer-0304,3,2022-06-01,2026-11-09,6022.67,501.88916666666665,318.2845526042933,86.82,956.96,1080.71,90.05916666666667,41,3.4166666666666665,0.10833333333333334,0.2,Furniture,Central,0.05545286506469501,0.17944034788557234
Customer-0305,3,2021-07-03,2031-06-15,2770.2599999999998,277.02599999999995,216.72418140217866,84.66,642.31,463.52,46.352,37,3.7,0.12000000000000002,0.2,Office Supplies,East,0.024759284731774415,0.16732003494256859
Customer-0306,1,2023-05-17,2023-05-17,1433.73,477.91,478.23142755364796,42.0,989.45,372.77,124.25666666666666,16,5.333333333333333,0.10000000000000002,0.2,Office Supplies,West,30.0,0.2600001394962789
Customer-0307,2,2020-04-26,2030-12-10,4161.65,594.5214285714285,360.2064542466617,17.43,967.95,280.55,40.07857142857143,33,4.714285714285714,0.1142857142857143,0.2,Furniture,East,0.01545993300695697,0.06741316545120325
Customer-0308,2,2023-12-29,2034-01-18,2806.73,561.346,245.02656943686736,308.47,847.29,372.69,74.538,26,5.2,0.06,0.15,Furniture,South,0.016330974414806753,0.13278441460347093
Customer-0311,4,2024-06-12,2034-09-06,7187.41,513.3864285714286,289.92440029473846,53.65,995.96,1353.17,96.655,80,5.714285714285714,0.10357142857142856,0.2,Furniture,South,0.032094142818935543,0.18826948789619627
Customer-0312,1,2024-08-27,2024-08-27,1576.53,394.1325,89.50870958552954,309.15,520.1,342.55,85.6375,12,3.0,0.15000000000000002,0.2,Office Supplies,East,30.0,0.21728099052983452
Customer-0313,4,2020-12-27,2032-07-15,6796.82,485.4871428571428,266.6215995471015,47.92,877.42,797.63,56.973571428571425,78,5.571428571428571,0.08571428571428572,0.2,Technology,South,0.02844275894761792,0.11735340938850816
Customer-0314,4,2020-08-23,2031-02-22,5711.64,439.3569230769231,305.94655876979056,15.18,996.84,915.27,70.40538461538462,59,4.538461538461538,0.05384615384615384,0.2,Office Supplies,West,0.03128258602711158,0.16024644410361996
Customer-0316,1,2028-12-15,2028-12-15,1739.31,434.8275,207.03301497989798,231.82,683.16,291.85,72.9625,27,6.75,0.125,0.2,Furniture,Central,30.0,0.1677964250191168
